name	condition	replicate	intensity
CALR	m_midy	744	29.810079354034787
APOC2	m_midy	744	22.566208300630144
PMP2	m_midy	744	NA
CNPY2	m_midy	744	25.39796729351102
RANBP1	m_midy	744	26.29934149258889
FDPS	m_midy	744	26.954602087989706
LTA4H	m_midy	744	27.81286610623529
NP_001172062	m_midy	744	26.03023235121075
ARPC5L	m_midy	744	NA
ARPC3	m_midy	744	26.196461501612927
NANS	m_midy	744	25.213971305636438
NP_001172070	m_midy	744	25.30361521735321
ATP5F1A	m_midy	744	31.468107209120127
ERH	m_midy	744	25.6274232268959
SSR1	m_midy	744	24.77469819759096
SCAMP3	m_midy	744	NA
XP_020944286	m_midy	744	26.449584320143526
NDUFA6	m_midy	744	24.356289149741965
NP_001172109	m_midy	744	NA
DNPEP	m_midy	744	22.652722456332473
APOA2	m_midy	744	26.973775129444864
S100A14	m_midy	744	24.887067370969472
HOGA1	m_midy	744	NA
ECHS1	m_midy	744	28.53963853704584
RPL30	m_midy	744	24.895135170786407
DYNLRB1	m_midy	744	25.95852351092568
XRCC6	m_midy	744	NA
SLC25A1	m_midy	744	26.107153048600352
ATP6V1G1	m_midy	744	24.49588576047885
CAMK1	m_midy	744	NA
NDUFA8	m_midy	744	26.044310397859466
ACYP1	m_midy	744	24.185482220625783
SNRPC	m_midy	744	NA
ATP6V1C1	m_midy	744	23.207961011743976
XP_020944224	m_midy	744	24.858516817273944
DDRGK1	m_midy	744	21.037782865415142
SNRPF	m_midy	744	NA
DIABLO	m_midy	744	25.10733266824946
PCBD1	m_midy	744	26.239598092250958
COX6A1	m_midy	744	NA
SNU13	m_midy	744	NA
KPNA3	m_midy	744	23.747553796525217
DECR1	m_midy	744	27.750150746805033
ARPC2	m_midy	744	27.300162331975027
GPD1	m_midy	744	30.99536808785522
ATG7	m_midy	744	24.348610922716993
GABARAP	m_midy	744	24.55209633244415
INPP5K	m_midy	744	NA
SOD1	m_midy	744	30.964647375454792
AGO3	m_midy	744	NA
PDIA3	m_midy	744	30.20699472740842
DYNLL1	m_midy	744	NA
PDIA6	m_midy	744	28.389975182560708
ABHD16A	m_midy	744	NA
COMT	m_midy	744	27.64498945419226
CPSF6	m_midy	744	NA
ELAVL1	m_midy	744	25.344214623979337
FKBP4	m_midy	744	24.968071903063162
SDR16C5	m_midy	744	25.45365571383993
VARS	m_midy	744	25.78838001005237
GYS1	m_midy	744	26.73711899453503
GYS2	m_midy	744	NA
SRSF9	m_midy	744	NA
PCMT1	m_midy	744	28.221817860317802
PIP4K2A	m_midy	744	23.879234726120185
HSDL2	m_midy	744	25.030569144241753
STAT6	m_midy	744	NA
PSAP	m_midy	744	26.390016196762097
MAPK1	m_midy	744	27.23160074942532
CLIC5	m_midy	744	24.932965503614184
SLC25A24	m_midy	744	24.63638521465857
SLC37A4	m_midy	744	NA
AHCYL1	m_midy	744	NA
XP_003124283	m_midy	744	NA
ARHGDIA	m_midy	744	29.540654942471026
SELENOO	m_midy	744	NA
TMED7	m_midy	744	25.181089759890373
PALM2	m_midy	744	NA
RPS4X	m_midy	744	27.41377149562013
TMED3	m_midy	744	NA
XP_020941366	m_midy	744	NA
NME1	m_midy	744	26.350028406905164
MACROD1	m_midy	744	NA
FPGT	m_midy	744	22.074733385359675
UBE2V1	m_midy	744	27.022951060267808
ETFB	m_midy	744	28.109585991715207
TBCB	m_midy	744	NA
POLR2I	m_midy	744	NA
G3BP1	m_midy	744	NA
CCAR2	m_midy	744	NA
GAPDH	m_midy	744	31.825249307715083
LMF2	m_midy	744	NA
LOX	m_midy	744	NA
VCAN	m_midy	744	NA
ARPC4	m_midy	744	27.54200288466651
RAB10	m_midy	744	26.71724988879893
ACTN1	m_midy	744	28.48899397724747
AP2B1	m_midy	744	26.74842423169066
HK1	m_midy	744	28.435791689237018
CANX	m_midy	744	28.348577156112952
CSE1L	m_midy	744	24.504640078600517
FAM129A	m_midy	744	NA
LONP1	m_midy	744	26.43979119840792
PSPH	m_midy	744	25.859038407572303
CASQ1	m_midy	744	NA
RAB6A	m_midy	744	28.477189501065947
RAB35	m_midy	744	NA
COL3A1	m_midy	744	NA
CYP27A1	m_midy	744	24.50917866702375
FHL5	m_midy	744	NA
NP_001230248	m_midy	744	33.705119915752675
LUM	m_midy	744	31.85938356109148
PSMF1	m_midy	744	NA
POLR2H	m_midy	744	NA
NP_001230274	m_midy	744	26.617929022227862
ART4	m_midy	744	NA
XP_020943044	m_midy	744	NA
TMX4	m_midy	744	22.648449748907897
HDDC3	m_midy	744	NA
LACTB2	m_midy	744	NA
XP_005655824	m_midy	744	NA
NAXD	m_midy	744	26.88611387661818
SNRPD3	m_midy	744	25.601842409325016
TCP1	m_midy	744	28.085728456821997
TUBB2B	m_midy	744	NA
UFL1	m_midy	744	24.315203749003132
STX12	m_midy	744	24.59724557604697
C12orf57	m_midy	744	NA
EIF4H	m_midy	744	NA
NP_001230394	m_midy	744	24.166069889886383
XP_005663294	m_midy	744	26.626170222680297
RTCA	m_midy	744	22.302653425270005
PSMD2	m_midy	744	27.03768652839525
RPL9	m_midy	744	26.096374956256913
NCEH1	m_midy	744	NA
BPHL	m_midy	744	24.63494617245136
SNAPIN	m_midy	744	NA
SCAMP2	m_midy	744	24.599233659375578
RTRAF	m_midy	744	24.868912961474408
DYNC1I2	m_midy	744	26.1747615981505
GOLT1B	m_midy	744	NA
ADIRF	m_midy	744	30.3042160119628
AP3M1	m_midy	744	NA
EEF1B2	m_midy	744	25.81792361284933
PI16	m_midy	744	25.680137141715996
EEF1E1	m_midy	744	22.787119812017398
HNRNPH3	m_midy	744	25.019710166193192
PHB2	m_midy	744	27.1610603604612
NHLRC2	m_midy	744	24.620140607293195
CKB	m_midy	744	29.92507311234219
EIF6	m_midy	744	26.402268110747862
RAC1	m_midy	744	28.44379545583813
FH	m_midy	744	26.410879982318047
PLCD1	m_midy	744	27.523277902485916
VAMP7	m_midy	744	NA
XP_020927616	m_midy	744	26.472680676617806
TSNAX	m_midy	744	NA
LHPP	m_midy	744	24.813771407281944
DYNC1LI2	m_midy	744	24.859180626750028
RRAGD	m_midy	744	24.48099131507084
LAMTOR2	m_midy	744	22.450028172557186
CTSA	m_midy	744	NA
ARMT1	m_midy	744	NA
GSTZ1	m_midy	744	24.310912276638778
AP2M1	m_midy	744	NA
WDFY1	m_midy	744	NA
PSMA7	m_midy	744	27.346465173535677
NP_001230582	m_midy	744	23.88743929544714
COL1A2	m_midy	744	NA
XP_020955505	m_midy	744	29.996580719761123
ACTN2	m_midy	744	NA
DPH5	m_midy	744	21.53207621466996
TCEA1	m_midy	744	22.39905674283253
HABP2	m_midy	744	NA
XP_020953924	m_midy	744	26.146256817387126
ADI1	m_midy	744	26.690857585219245
SNRPN	m_midy	744	23.16978985496728
TXN2	m_midy	744	23.309663970511963
CNDP2	m_midy	744	26.962235705571114
XP_020930257	m_midy	744	27.022316164390954
NDUFS3	m_midy	744	26.154894575943192
PRPS2	m_midy	744	23.960137721520944
RAB8A	m_midy	744	25.132025840752746
NUDC	m_midy	744	24.98910548725693
FKBP10	m_midy	744	NA
CHID1	m_midy	744	23.917797449551575
AKR7A2	m_midy	744	24.310912276638778
SEC61B	m_midy	744	NA
NP_001230759	m_midy	744	23.090713331264567
CPOX	m_midy	744	NA
XP_020941305	m_midy	744	27.646844215588786
CD151	m_midy	744	NA
RDH16	m_midy	744	26.01235412549701
RUVBL2	m_midy	744	25.504246061107725
NP_001230809	m_midy	744	NA
GLRX3	m_midy	744	26.499752720788
SMU1	m_midy	744	NA
XP_013837953	m_midy	744	25.991853787787193
HSPA8	m_midy	744	30.279854111175375
AP1M1	m_midy	744	NA
CYB5R1	m_midy	744	NA
CA4	m_midy	744	26.41470716878325
ALDOC	m_midy	744	31.932554449704828
NP_001230868	m_midy	744	NA
TRAP1	m_midy	744	NA
RPL3	m_midy	744	27.174742552797124
XP_020924121	m_midy	744	NA
NP_001230997	m_midy	744	NA
RPS11	m_midy	744	NA
EIF3L	m_midy	744	26.763445810515847
XP_020927726	m_midy	744	26.501272307025907
GNPDA1	m_midy	744	24.071856429034575
RBMXL1	m_midy	744	25.069850610418634
TBCD	m_midy	744	NA
RPS10-NUDT3	m_midy	744	25.295440494181705
SYAP1	m_midy	744	NA
SYAP1.1	m_midy	744	NA
FGB	m_midy	744	30.034856377736197
IKBIP	m_midy	744	NA
SERPINH1	m_midy	744	30.317430969965635
NP_001231066	m_midy	744	26.389294176434927
SRI	m_midy	744	27.846790670281994
SSR3	m_midy	744	23.128270027544275
COPS3	m_midy	744	23.94699477293378
TAGLN	m_midy	744	29.045258651579754
PSMC1	m_midy	744	26.339770914176352
NUP93	m_midy	744	NA
MDH2	m_midy	744	29.837211295323858
SCARB2	m_midy	744	25.735596306628587
FKBP3	m_midy	744	NA
DHRS7	m_midy	744	28.873731154905386
SERPINB10	m_midy	744	NA
SORD	m_midy	744	26.413965132965686
DNAJA1	m_midy	744	NA
MTCH1	m_midy	744	NA
CHCHD3	m_midy	744	24.58037911342738
CCT3	m_midy	744	27.62978704754859
RCN2	m_midy	744	26.384592215853232
PEX3	m_midy	744	NA
XP_003125211	m_midy	744	31.51535652382651
NP_001231142	m_midy	744	26.019773783163117
SNX6	m_midy	744	25.949624054011583
RBM14	m_midy	744	NA
EIF4EBP1	m_midy	744	22.45395079678428
RGCC	m_midy	744	25.39813043709669
XP_020947945	m_midy	744	27.722731457879192
ARHGDIB	m_midy	744	26.282030455802396
NUDT21	m_midy	744	NA
PTER	m_midy	744	25.730914956846462
RAB5C	m_midy	744	26.78668620881186
LAMP2	m_midy	744	NA
ME3	m_midy	744	19.2692682454228
RARS	m_midy	744	25.913649479087912
EFEMP1	m_midy	744	27.797549226474114
LNPK	m_midy	744	24.360715832559393
ITGA2	m_midy	744	NA
TXNL1	m_midy	744	26.87584138693577
C1QB	m_midy	744	24.977273633834976
XP_020949253	m_midy	744	NA
TGIF1	m_midy	744	NA
IPO5	m_midy	744	26.012759044671203
NOP56	m_midy	744	NA
NP_001231236	m_midy	744	NA
NAP1L1	m_midy	744	26.563414967557215
XP_005660263	m_midy	744	26.03477243667369
CRLF3	m_midy	744	23.584169786920693
NEFL	m_midy	744	NA
GAP43	m_midy	744	NA
PIGS	m_midy	744	NA
PTP4A2	m_midy	744	NA
NIT2	m_midy	744	27.48277694327027
TMEM33	m_midy	744	23.668065211393248
ADPRH	m_midy	744	NA
CMBL	m_midy	744	21.524252831853964
PSMB1	m_midy	744	26.78543949680817
SEC61A1	m_midy	744	25.474971652056865
SMTN	m_midy	744	NA
PIN1	m_midy	744	NA
PRXL2A	m_midy	744	28.976645621259113
THRSP	m_midy	744	27.01393053888165
GHITM	m_midy	744	NA
NAPA	m_midy	744	26.265868674429306
PPID	m_midy	744	24.60512499331432
TPD52	m_midy	744	24.439997221856032
SCCPDH	m_midy	744	NA
SGTA	m_midy	744	NA
SBDS	m_midy	744	25.82844585481041
GFAP	m_midy	744	NA
PDHB	m_midy	744	27.82438456905706
ETFA	m_midy	744	27.104895918975163
PPP6C	m_midy	744	NA
HMOX2	m_midy	744	NA
SDCBP	m_midy	744	22.649261441076366
BCAS2	m_midy	744	NA
CLIC2	m_midy	744	24.155994786949048
DNAJB1	m_midy	744	NA
XP_005666120	m_midy	744	28.843290107177886
XP_020944209	m_midy	744	NA
PLP2	m_midy	744	27.447031880836494
RHOA	m_midy	744	28.258357561816116
FAM49B	m_midy	744	NA
NSFL1C	m_midy	744	26.22504941459541
NME3	m_midy	744	27.639893776467343
AP2S1	m_midy	744	NA
PSMB4	m_midy	744	NA
GMFB	m_midy	744	25.76708847071111
ALDH5A1	m_midy	744	24.20895826813504
PSMA4	m_midy	744	27.076022883250367
MYL9	m_midy	744	24.909581104260877
IGF2R	m_midy	744	NA
PRDX2	m_midy	744	31.25900893704901
DERL1	m_midy	744	23.54804389810705
PTPRA	m_midy	744	NA
NUCB1	m_midy	744	24.683567792162815
BZW1	m_midy	744	23.899382739899263
GLUD1	m_midy	744	28.231646522385358
XP_020935235	m_midy	744	NA
DAZAP1	m_midy	744	NA
XP_020946851	m_midy	744	26.167506198261858
PLA2G16	m_midy	744	NA
FGG	m_midy	744	29.839405623030668
TATDN1	m_midy	744	NA
PRDX3	m_midy	744	28.936041871428937
DHRS11	m_midy	744	24.316101957194384
AMIGO3	m_midy	744	NA
NP_001231473	m_midy	744	NA
SRRM2	m_midy	744	24.539194790169663
MAP2K2	m_midy	744	25.598353560438138
AIMP2	m_midy	744	NA
RPL17-C18orf32	m_midy	744	25.55569871538001
NSF	m_midy	744	NA
HNMT	m_midy	744	24.921978913752866
H2AFY	m_midy	744	26.78606298747905
PRKCSH	m_midy	744	26.547558605158297
NP_001231532	m_midy	744	NA
TBC1D20	m_midy	744	NA
MTDH	m_midy	744	NA
EIF3I	m_midy	744	NA
GSS	m_midy	744	24.21904086444324
CKAP4	m_midy	744	26.383686233152844
HRG	m_midy	744	30.95199298452461
NDUFA13	m_midy	744	26.20579295115795
TF	m_midy	744	35.04347853461516
MANF	m_midy	744	NA
GMPPA	m_midy	744	NA
MFAP5	m_midy	744	28.593275421137438
XP_020921753	m_midy	744	27.95997196118976
NP_001231616	m_midy	744	NA
C11orf54	m_midy	744	23.484314506072618
SNAP23	m_midy	744	25.020515773942943
EIF3D	m_midy	744	NA
CBR3	m_midy	744	25.25089747316358
INMT	m_midy	744	NA
NDUFC2	m_midy	744	24.95978407645461
RAB9A	m_midy	744	NA
MTURN	m_midy	744	NA
LRRC57	m_midy	744	25.21881921257879
RPS13	m_midy	744	25.79681931484806
IBA57	m_midy	744	NA
ADH5	m_midy	744	26.91433403190782
RPLP2	m_midy	744	29.108016016389467
UBE4A	m_midy	744	23.106310533631113
RAB11B	m_midy	744	29.12566054759247
LAYN	m_midy	744	NA
YKT6	m_midy	744	25.001957897215572
ARMC10	m_midy	744	25.437649983182773
NDUFA11	m_midy	744	NA
DPY30	m_midy	744	NA
LSM3	m_midy	744	NA
TALDO1	m_midy	744	29.837918052827497
UROD	m_midy	744	NA
LETM1	m_midy	744	24.495763797925655
LRRC59	m_midy	744	24.693864226470872
XP_005674076	m_midy	744	23.558358115699985
NDUFS5	m_midy	744	NA
NP_001231920	m_midy	744	NA
VPS45	m_midy	744	NA
NP_001231927	m_midy	744	22.69612704467764
YIF1B	m_midy	744	NA
PSMC2	m_midy	744	26.175294765993232
INPP1	m_midy	744	NA
DDX3X	m_midy	744	24.902836203018932
UBE2L6	m_midy	744	NA
COPG2	m_midy	744	NA
XP_005665742	m_midy	744	NA
CPT2	m_midy	744	25.947017075121046
EIF4G1	m_midy	744	23.73923260720074
PICALM	m_midy	744	24.49698295973471
EWSR1	m_midy	744	NA
DHX15	m_midy	744	NA
ALDH4A1	m_midy	744	25.204412934855597
ARL8B	m_midy	744	NA
FKBP9	m_midy	744	NA
ARFIP1	m_midy	744	NA
S100A4	m_midy	744	NA
MPI	m_midy	744	NA
HSPD1	m_midy	744	30.205131081044453
MRC1	m_midy	744	25.291581611528507
MID1IP1	m_midy	744	NA
AKT2	m_midy	744	24.607892402293942
KTN1	m_midy	744	26.014632979067994
TBCC	m_midy	744	NA
NP_001245364	m_midy	744	24.00932428343382
WASF2	m_midy	744	NA
CP	m_midy	744	30.34233789350864
SEC23B	m_midy	744	NA
PDIA4	m_midy	744	30.802780777407545
LAMC1	m_midy	744	32.39371293554262
MYL3	m_midy	744	NA
ECI1	m_midy	744	26.262288295515685
FUS	m_midy	744	24.89596720152736
RHEB	m_midy	744	25.109924682923445
CD68	m_midy	744	NA
S100A10	m_midy	744	29.97035041378621
PCNA	m_midy	744	24.000325354485938
SAMHD1	m_midy	744	NA
AIFM1	m_midy	744	26.992372564008736
NUDT3	m_midy	744	NA
AOX1	m_midy	744	27.42494370726074
GSTK1	m_midy	744	23.980937955574937
NP_001302506	m_midy	744	24.074308741440255
FKBP5	m_midy	744	24.09063257813472
FUCA1	m_midy	744	NA
EOGT	m_midy	744	NA
TUBA1B.1	m_midy	744	NA
ELN	m_midy	744	NA
OGN	m_midy	744	31.733761786266
NP_001302675	m_midy	744	26.581758692820948
NP_001302695	m_midy	744	25.709934866150334
RBKS	m_midy	744	NA
PDLIM1	m_midy	744	26.924903273618007
TOLLIP	m_midy	744	25.640031734396292
U2AF2	m_midy	744	NA
CYP20A1	m_midy	744	24.451676470961722
XP_020937608	m_midy	744	26.26357825577479
CAPN1	m_midy	744	26.92093468335024
CILP	m_midy	744	NA
CAV1	m_midy	744	31.811726025925985
SERPINA1	m_midy	744	30.24717102596212
HSD11B1	m_midy	744	23.68035179653575
HPD	m_midy	744	NA
HADHB	m_midy	744	28.013238407286803
COX1	m_midy	744	NA
COX2	m_midy	744	NA
ATP8	m_midy	744	23.55578646610481
ATP6	m_midy	744	NA
CYTB	m_midy	744	NA
FUNDC2	m_midy	744	NA
TSPO	m_midy	744	NA
UCHL1	m_midy	744	25.69787219451864
RPS23	m_midy	744	NA
SULT1A3	m_midy	744	26.34429929464712
NP_998931	m_midy	744	31.226591287103556
STAT1	m_midy	744	24.697792674328962
CD74	m_midy	744	NA
SCD	m_midy	744	NA
PGK2	m_midy	744	NA
SERPINA3-2	m_midy	744	29.927759564412305
COASY	m_midy	744	NA
DCPS	m_midy	744	24.022845263689394
CD58	m_midy	744	24.667415641350356
SERPINA6	m_midy	744	24.16315457852191
SAL1	m_midy	744	NA
ICAM1	m_midy	744	NA
CBR2	m_midy	744	NA
NP_998993	m_midy	744	34.646511650298905
FOLR1	m_midy	744	NA
CRP	m_midy	744	NA
NP_999012	m_midy	744	29.48344982863832
MYH7	m_midy	744	NA
NPG3	m_midy	744	NA
ATP2A2	m_midy	744	26.036555134276906
FCN2	m_midy	744	27.99711934027919
MDH1	m_midy	744	31.03937411306793
CNN1	m_midy	744	23.04067834881511
CRYL1	m_midy	744	25.387290318937513
APCS	m_midy	744	NA
VCAM1	m_midy	744	NA
NP_999061	m_midy	744	27.565290381965184
ACADL	m_midy	744	28.162501662363574
ACADS	m_midy	744	26.44050423118857
RENBP	m_midy	744	25.152633616022335
PCCB	m_midy	744	26.216952291977588
ITIH2	m_midy	744	28.94410930933498
GANAB	m_midy	744	NA
PECAM1	m_midy	744	26.91854827850075
ITGB2	m_midy	744	NA
NP_999074	m_midy	744	26.139617548344145
PGRMC1	m_midy	744	27.232149929120148
FAAH	m_midy	744	24.34780030601305
ATP5ME	m_midy	744	27.10619469926658
RPL36AL	m_midy	744	NA
PROC	m_midy	744	26.403260039343408
DCN	m_midy	744	32.29720752755869
APEH	m_midy	744	26.486587095959194
ITIH1	m_midy	744	29.02123090382116
GOT1	m_midy	744	28.220434643489995
GOT2	m_midy	744	29.416874630136302
XP_003131242	m_midy	744	NA
VCL	m_midy	744	31.40649126970397
PSMB8	m_midy	744	NA
NP_999101	m_midy	744	26.089562172223282
OXCT1	m_midy	744	29.49554652658493
RPS18	m_midy	744	26.544584460877797
C4BPA	m_midy	744	24.49490977123803
PDXK	m_midy	744	25.083265057495073
DAD1	m_midy	744	25.450481327740754
XP_005669619	m_midy	744	NA
HPX	m_midy	744	32.44300003947336
ACO2	m_midy	744	29.84125168219604
XP_020936424	m_midy	744	29.827431604693984
OPTN	m_midy	744	24.878065510527467
HADHA	m_midy	744	29.336007664815153
HTT	m_midy	744	NA
ITGB1	m_midy	744	29.36957025726191
CLU	m_midy	744	27.725854457293103
HSP90AA1	m_midy	744	31.458752314881295
PLP1	m_midy	744	NA
B2M	m_midy	744	NA
FBP1	m_midy	744	26.51163866010531
CD47	m_midy	744	26.616807938118306
PSMC5	m_midy	744	25.37178993561515
SUMO2	m_midy	744	NA
MYOC	m_midy	744	NA
RPL22	m_midy	744	26.194283593249875
DLAT	m_midy	744	28.387347845448467
NP_999165	m_midy	744	31.311867281500298
TFRC	m_midy	744	NA
OSTF1	m_midy	744	25.15580182815131
CD9	m_midy	744	NA
EGFR	m_midy	744	NA
DHRS4	m_midy	744	27.683715020283028
MYO6	m_midy	744	NA
PPP2R1A	m_midy	744	27.965542112765228
PRKAR1A	m_midy	744	24.531124411870543
XP_020927759	m_midy	744	NA
ACADM	m_midy	744	26.445564548691188
DPYD	m_midy	744	NA
GSTO1	m_midy	744	28.074390413440103
PLAT	m_midy	744	NA
SERPINA7	m_midy	744	24.191970662349966
ESD	m_midy	744	27.85126618223951
DLD	m_midy	744	28.198495625420147
HMGB2	m_midy	744	24.48854969632599
FMO1	m_midy	744	24.04859862233436
CAST	m_midy	744	27.196292643562185
KLKB1	m_midy	744	25.866816140492432
CD34	m_midy	744	NA
XP_020946788	m_midy	744	29.970761809171602
VTN	m_midy	744	27.51276915124913
JAK1	m_midy	744	27.669390509468347
MGP	m_midy	744	NA
DBI	m_midy	744	32.95926726723131
SOD2	m_midy	744	29.480332691777555
CASP3	m_midy	744	NA
XP_020921876	m_midy	744	NA
PRDX5	m_midy	744	28.350348835284095
ENTPD1	m_midy	744	NA
TXNRD1	m_midy	744	26.580321602313745
DHDH	m_midy	744	27.58928002160597
XP_005661088	m_midy	744	28.576037774234784
CAPN3	m_midy	744	NA
PPP1CB	m_midy	744	NA
DDOST	m_midy	744	28.65754824695637
XP_020941518	m_midy	744	25.84699386087494
MMP2	m_midy	744	NA
CAMK2G	m_midy	744	24.737841064140138
FCGRT	m_midy	744	NA
GPX1	m_midy	744	29.060903110171964
TTR	m_midy	744	26.850789455249334
FABP6	m_midy	744	NA
IMPA1	m_midy	744	24.577500745605967
THOP1	m_midy	744	NA
XP_005661470	m_midy	744	27.09647549599986
XP_005655046	m_midy	744	26.22355882741205
MMP14	m_midy	744	NA
ATP6V1H	m_midy	744	NA
F12	m_midy	744	25.527430233478423
PAFAH1B1	m_midy	744	26.29433650477328
PRKAR2A	m_midy	744	27.13535702263277
ABAT	m_midy	744	NA
XP_020946803	m_midy	744	29.609112046969496
NP_999444	m_midy	744	26.093355501322808
VCP	m_midy	744	29.820966056847865
C7	m_midy	744	25.441391069002332
LPL	m_midy	744	26.501606401309562
STAT5A	m_midy	744	NA
TMOD3	m_midy	744	26.398929574099206
NOS3	m_midy	744	25.197642954907202
MGST1	m_midy	744	28.328772565234807
CAT	m_midy	744	32.372749076368876
PSME1	m_midy	744	27.113466212432563
HSD17B4	m_midy	744	29.25581663519166
HSPE1	m_midy	744	28.62400971667195
APOE	m_midy	744	27.962511529114806
NP_999478	m_midy	744	29.49927752165825
CAPNS1	m_midy	744	27.94139718669228
XP_020941521	m_midy	744	NA
JUP	m_midy	744	NA
RPL35	m_midy	744	NA
HADH	m_midy	744	29.9540750963608
RACK1	m_midy	744	28.259884460990246
RPN1	m_midy	744	28.85406377638781
TPM4	m_midy	744	29.629700210921346
OXSR1	m_midy	744	24.966840559296866
QDPR	m_midy	744	28.042286762874816
PC	m_midy	744	32.36155060023512
NP_999518	m_midy	744	31.481545712095997
EPHX1	m_midy	744	27.80912879031178
LTF	m_midy	744	24.793474321369764
RPS12	m_midy	744	27.511563262522866
CTNNB1	m_midy	744	23.81850884510976
ADIPOQ	m_midy	744	30.676990798784928
APP	m_midy	744	NA
TPT1	m_midy	744	25.584112426721855
MYL1	m_midy	744	NA
CAMK2D	m_midy	744	23.513642790720503
PTGR1	m_midy	744	30.344561742142073
APOA4	m_midy	744	27.79290365956943
DLST	m_midy	744	26.695776699464123
APOA1	m_midy	744	31.643837615528863
MMUT	m_midy	744	25.571755651953822
GALM	m_midy	744	27.81457835894327
GPX4	m_midy	744	27.657173410333066
PRDX6	m_midy	744	30.969870304186294
COX7A1	m_midy	744	NA
CYP2A19	m_midy	744	NA
SLC25A6	m_midy	744	26.146295667394963
VTI1B	m_midy	744	NA
HBE1	m_midy	744	NA
XP_020934183	m_midy	744	NA
XP_020921876.1	m_midy	744	NA
PCK1.2	m_midy	744	NA
PCK1.3	m_midy	744	NA
HBB.2	m_midy	744	26.889947280890514
HBB.3	m_midy	744	26.889947280890514
KIF20B	m_midy	744	NA
EXOSC3	m_midy	744	NA
CUL9	m_midy	744	NA
CEP250	m_midy	744	NA
C9orf152	m_midy	744	NA
NR2C1	m_midy	744	NA
RASAL2	m_midy	744	NA
XP_003131484	m_midy	744	NA
INTS6L	m_midy	744	NA
GOLGA1	m_midy	744	NA
AP1B1	m_midy	744	NA
AP1B1.1	m_midy	744	NA
XP_020929405	m_midy	744	28.92778781626612
C1orf194	m_midy	744	NA
TTC25	m_midy	744	NA
TMF1	m_midy	744	NA
FBXO40	m_midy	744	NA
LAMB2	m_midy	744	NA
LAMB2.1	m_midy	744	NA
XP_020928723	m_midy	744	NA
TANC1	m_midy	744	NA
XP_020931560	m_midy	744	25.704114087945687
XP_020938112	m_midy	744	NA
OTOG	m_midy	744	NA
PCDHB6	m_midy	744	NA
XP_020941194	m_midy	744	NA
XP_020942968	m_midy	744	NA
XP_020943727	m_midy	744	NA
PLEC	m_midy	744	NA
PLEC.1	m_midy	744	NA
CLSPN	m_midy	744	NA
XP_020953195	m_midy	744	NA
ANXA11	m_midy	744	27.444032513766786
CA1	m_midy	744	30.59947843017318
MAN2C1	m_midy	744	NA
MTHFD1	m_midy	744	27.47653300211341
ME1	m_midy	744	30.008651307388803
XP_020924861	m_midy	744	NA
COMMD4	m_midy	744	NA
PGM3	m_midy	744	27.295090112870717
XP_001924480	m_midy	744	27.450654370287804
HDGF	m_midy	744	NA
XP_001924714	m_midy	744	25.21948406603627
ADD3	m_midy	744	26.662208525240967
SSB	m_midy	744	24.889854470247432
MPZ	m_midy	744	NA
PPA1	m_midy	744	25.391852437800246
KPNA6	m_midy	744	NA
ITGA5	m_midy	744	NA
TBC1D15	m_midy	744	NA
SNRPA1	m_midy	744	NA
RILPL1	m_midy	744	NA
XP_001925399	m_midy	744	NA
EFHD1	m_midy	744	NA
SEC63	m_midy	744	NA
RAB4A	m_midy	744	NA
GALK2	m_midy	744	NA
COPS7A	m_midy	744	23.808625658011845
SARS	m_midy	744	27.38079976999367
RPRD1B	m_midy	744	NA
USP5	m_midy	744	28.033964254117016
PSMD1	m_midy	744	26.12453201943894
KDSR	m_midy	744	NA
DDHD2	m_midy	744	NA
XP_013839835	m_midy	744	NA
PLS3	m_midy	744	27.77931498624556
XP_005657902	m_midy	744	NA
VPS26A	m_midy	744	26.64182398801028
APOD	m_midy	744	NA
PTPA	m_midy	744	25.003202543388525
TRPA1	m_midy	744	NA
PTGS1	m_midy	744	NA
DERA	m_midy	744	NA
ACADSB	m_midy	744	27.655809546513503
GCLM	m_midy	744	NA
STX7	m_midy	744	NA
ALDH1L2	m_midy	744	27.648079399774588
TSPAN14	m_midy	744	NA
UQCRC1	m_midy	744	28.514989869604946
SART3	m_midy	744	NA
RAB2A	m_midy	744	27.669187736616802
TMED10	m_midy	744	27.27248683959629
L2HGDH	m_midy	744	NA
PPM1F	m_midy	744	24.747348911906414
WDR61	m_midy	744	NA
PDCD4	m_midy	744	NA
MTR	m_midy	744	NA
LGMN	m_midy	744	25.415223142605818
CBR4	m_midy	744	NA
APMAP	m_midy	744	28.50275236414812
NT5E	m_midy	744	NA
ACSS1	m_midy	744	NA
KRT79	m_midy	744	NA
YWHAZ	m_midy	744	32.00162241014551
XP_001927280	m_midy	744	23.32813910214603
AKAP12	m_midy	744	30.351634049536322
CCDC93	m_midy	744	NA
ELOC	m_midy	744	NA
PFDN2	m_midy	744	24.508695230631226
IDH3A	m_midy	744	26.397379823800254
PRDX4	m_midy	744	28.175123412102632
XP_001927405	m_midy	744	NA
SLC25A5	m_midy	744	25.385843183701642
NUDT18	m_midy	744	NA
TMEM70	m_midy	744	NA
ALDH18A1	m_midy	744	NA
CD109	m_midy	744	24.719941070462028
COPZ1	m_midy	744	NA
F13A1	m_midy	744	27.06301400741976
XP_020955499	m_midy	744	31.905588730329825
PABPC1	m_midy	744	26.115610775610186
